Year,PLOT,Loc,No,Line,Purpose,REP,MAT,DAP,LODG,HGT,CM,bua,Yld,Prot,Protein13gkg,protein13,Oil,Oil13gkg,oil13,Cysgkg,Lysgkg,Metgkg,Thrgkg,Trpgkg,Meal,mealprot,protein1000,Cys NIR,Lys NIR,Met NIR,Thr NIR,Trp NIR,Cys,Lys,Met,Thr,Trp
2018,17096,RECM18,20,56U99-022,"RIL (Prot, Oil, YLD)",1,.,126,2,44,111.8,26.3,1766.6,423.3,368.3,36.8,227.8,198.2,19.8,26,7.4,5.7,14.8,5,499.2,49.9,0.4,2.6,0.7,0.6,1.5,0.5,61.4,17.5,13.5,35,11.8
2018,17097,RECM18,102,56U99-164,"RIL (Prot, Oil, YLD)",1,.,126,2,31,78.7,44.7,3003.9,415.5,361.5,36.1,210.2,182.9,18.3,26.1,6.4,5.5,15,4.8,480.9,48.1,0.4,2.6,0.6,0.6,1.5,0.5,62.8,15.4,13.2,36.1,11.6
2018,17098,RECM18,19,56U99-021,"RIL (Prot, Oil, YLD)",1,.,132,5,45,114.3,40.3,2709.3,422,367.1,36.7,209.4,182.2,18.2,27.2,6.6,6,15.4,4.6,488,48.8,0.4,2.7,0.7,0.6,1.5,0.5,64.5,15.6,14.2,36.5,10.9
2018,17099,RECM18,15,56U99-017,"RIL (Prot, Oil, YLD)",1,.,140,2,39,99.1,41.8,2810.7,421,366.3,36.6,210.8,183.4,18.3,27.1,6.5,5.9,15.6,4.5,487.5,48.8,0.4,2.7,0.7,0.6,1.6,0.5,64.4,15.4,14,37.1,10.7
2018,17100,RECM18,25,56U99-028,"RIL (Prot, Oil, YLD)",1,.,132,2,38,96.5,41.7,2803,414.3,360.4,36,213.1,185.4,18.5,26.9,6.3,5.8,15.5,4.3,481,48.1,0.4,2.7,0.6,0.6,1.6,0.4,64.9,15.2,14,37.4,10.4
2018,17101,RECM18,113,56U99-184,"RIL (Prot, Oil, YLD)",1,.,126,2,32,81.3,35.1,2362,406.7,353.8,35.4,222.9,193.9,19.4,26.6,5.9,5.7,15.1,4.3,477.1,47.7,0.4,2.7,0.6,0.6,1.5,0.4,65.4,14.5,14,37.1,10.6
2018,17102,RECM18,122,56U99-202,"RIL (Prot, Oil, YLD)",1,.,130,2,33,83.8,51,3428.3,403.7,351.2,35.1,221.3,192.5,19.3,26.3,6.1,5.6,15,4.3,472.8,47.3,0.4,2.6,0.6,0.6,1.5,0.4,65.1,15.1,13.9,37.2,10.7
2018,17103,RECM18,48,56U99-055,"RIL (Prot, Oil, YLD)",1,.,130,4,45,114.3,35.3,2375.6,430.8,374.8,37.5,230,200.1,20,27.1,6.5,5.8,15.5,4.7,509.3,50.9,0.4,2.7,0.7,0.6,1.6,0.5,62.9,15.1,13.5,36,10.9
2018,17104,RECM18,14,56U99-016,"RIL (Prot, Oil, YLD)",1,.,140,2,44,111.8,48.8,3283.2,426.1,370.7,37.1,203.1,176.7,17.7,26.9,6.4,5.7,15.5,4.7,489.4,48.9,0.4,2.7,0.6,0.6,1.6,0.5,63.1,15,13.4,36.4,11
2018,17105,RECM18,105,56U99-168,"RIL (Prot, Oil, YLD)",1,.,132,4,47,119.4,44.4,2986.8,429.1,373.3,37.3,204.9,178.3,17.8,26.7,6.4,5.6,15.5,4.9,493.8,49.4,0.4,2.7,0.6,0.6,1.6,0.5,62.2,14.9,13.1,36.1,11.4
2018,17106,RECM18,103,56U99-165,"RIL (Prot, Oil, YLD)",1,.,130,5,45,114.3,28.2,1895.8,423,368,36.8,230.6,200.6,20.1,26.2,6.5,5.4,15,4.8,500.4,50,0.4,2.6,0.7,0.5,1.5,0.5,61.9,15.4,12.8,35.5,11.3
2018,17107,RECM18,61,56U99-081,"RIL (Prot, Oil, YLD)",1,.,132,4,46,116.8,40.3,2708.4,416.3,362.2,36.2,224.9,195.7,19.6,26.8,6.3,5.7,15.3,4.4,489.4,48.9,0.4,2.7,0.6,0.6,1.5,0.4,64.4,15.1,13.7,36.8,10.6
2018,17108,RECM18,81,56U99-118,"RIL (Prot, Oil, YLD)",1,.,140,3,42,106.7,35.4,2380.1,410.2,356.9,35.7,219.6,191.1,19.1,26.6,6.1,5.7,15.2,4.3,479.5,48,0.4,2.7,0.6,0.6,1.5,0.4,64.8,14.9,13.9,37.1,10.5
2018,17109,RECM18,91,56U99-137,"RIL (Prot, Oil, YLD)",1,.,140,5,38,96.5,46.9,3151.6,404.8,352.2,35.2,211.9,184.4,18.4,26.5,6.2,5.8,15,4.2,469.3,46.9,0.4,2.7,0.6,0.6,1.5,0.4,65.5,15.3,14.3,37.1,10.4
2018,17110,RECM18,32,56U99-036,"RIL (Prot, Oil, YLD)",1,.,132,2,43,109.2,47.3,3177.7,393.1,342,34.2,217.7,189.4,18.9,25.9,5.8,5.6,14.7,4.2,458.6,45.9,0.4,2.6,0.6,0.6,1.5,0.4,65.9,14.8,14.2,37.4,10.7
2018,17111,RECM18,125,56U99-207,"RIL (Prot, Oil, YLD)",1,.,130,2,32,81.3,32.8,2207.2,412.8,359.1,35.9,222.3,193.4,19.3,26.7,6.2,5.7,15.3,4.3,484,48.4,0.4,2.7,0.6,0.6,1.5,0.4,64.7,15,13.8,37.1,10.4
2018,17112,RECM18,137,56U99-232,"RIL (Prot, Oil, YLD)",1,.,140,3,46,116.8,43.1,2897,396.6,345,34.5,230.2,200.3,20,26.2,6,5.6,15,4.2,469,46.9,0.4,2.6,0.6,0.6,1.5,0.4,66.1,15.1,14.1,37.8,10.6
2018,17113,RECM18,110,56U99-179,"RIL (Prot, Oil, YLD)",1,.,140,4,39,99.1,47.6,3199.2,397,345.4,34.5,234,203.6,20.4,26.2,6,5.5,14.9,4.3,471.4,47.1,0.4,2.6,0.6,0.6,1.5,0.4,66,15.1,13.9,37.5,10.8
2018,17114,RECM18,144,56U99-244,"RIL (Prot, Oil, YLD)",1,.,140,1,38,96.5,43.3,2909.5,411.3,357.8,35.8,227.8,198.2,19.8,27.1,6.2,5.8,15.2,4.2,485.1,48.5,0.4,2.7,0.6,0.6,1.5,0.4,65.9,15.1,14.1,37,10.2
2018,17115,RECM18,29,56U99-032,"RIL (Prot, Oil, YLD)",1,.,140,1,44,111.8,33,2219.5,401.9,349.7,35,215.9,187.8,18.8,26,6,5.6,14.9,4.3,468,46.8,0.4,2.6,0.6,0.6,1.5,0.4,64.7,14.9,13.9,37.1,10.7
2018,17116,RECM18,44,56U99-049,"RIL (Prot, Oil, YLD)",1,.,132,4,47,119.4,36.8,2477.8,423.8,368.7,36.9,209.2,182,18.2,26.2,6.7,5.6,15,4.8,489.9,49,0.4,2.6,0.7,0.6,1.5,0.5,61.8,15.8,13.2,35.4,11.3
2018,17117,RECM18,30,56U99-034,"RIL (Prot, Oil, YLD)",1,.,130,2,32,81.3,37.4,2515.8,401.5,349.3,34.9,237.8,206.9,20.7,26.4,6.3,5.8,15,4.3,478.7,47.9,0.4,2.6,0.6,0.6,1.5,0.4,65.8,15.7,14.4,37.4,10.7
2018,17118,RECM18,7,56U99-007,"RIL (Prot, Oil, YLD)",1,.,132,2,33,83.8,33.1,2227.8,407.4,354.4,35.4,221.6,192.8,19.3,26.6,6.1,5.7,15.3,4.3,477.3,47.7,0.4,2.7,0.6,0.6,1.5,0.4,65.3,15,14,37.6,10.6
2018,17119,RECM18,24,56U99-027,"RIL (Prot, Oil, YLD)",1,.,130,1,34,86.4,21.5,1443.5,420.5,365.8,36.6,216.3,188.2,18.8,27.1,6.1,5.7,15.4,4.4,489.8,49,0.4,2.7,0.6,0.6,1.5,0.4,64.4,14.5,13.6,36.6,10.5
2018,17120,RECM18,76,56U99-107,"RIL (Prot, Oil, YLD)",1,.,140,1,28,71.1,27.4,1845.6,425.5,370.2,37,203.6,177.1,17.7,27.5,6.1,5.9,15.7,4.4,489,48.9,0.4,2.8,0.6,0.6,1.6,0.4,64.6,14.3,13.9,36.9,10.3
2018,17121,RECM18,53,56U99-067,"RIL (Prot, Oil, YLD)",1,.,130,1,40,101.6,15,1008.5,423.4,368.4,36.8,219.2,190.7,19.1,27.4,6.3,5.7,15.5,4.3,494.7,49.5,0.4,2.7,0.6,0.6,1.6,0.4,64.7,14.9,13.5,36.6,10.2
2018,17122,RECM18,58,56U99-076,"RIL (Prot, Oil, YLD)",1,.,140,1,32,81.3,25.7,1731.4,430.2,374.3,37.4,221.3,192.5,19.3,28.1,6.6,6,15.8,4.6,503.8,50.4,0.4,2.8,0.7,0.6,1.6,0.5,65.3,15.3,13.9,36.7,10.7
2018,17123,RECM18,41,56U99-046,"RIL (Prot, Oil, YLD)",1,.,140,2,36,91.4,28.5,1918.9,421.5,366.7,36.7,214.6,186.7,18.7,27.3,6.4,5.8,15.6,4.4,490.1,49,0.4,2.7,0.6,0.6,1.6,0.4,64.8,15.2,13.8,37,10.4
2018,17124,RECM18,31,56U99-035,"RIL (Prot, Oil, YLD)",1,.,140,2,44,111.8,34.5,2318.9,434.6,378.1,37.8,221.6,192.8,19.3,28.2,6.5,6.1,16,4.5,509.1,50.9,0.4,2.8,0.7,0.6,1.6,0.5,64.9,15,14,36.8,10.4
2018,17125,RECM18,139,56U99-235,"RIL (Prot, Oil, YLD)",1,.,132,3,43,109.2,13.9,932.1,436.9,380.1,38,205.3,178.6,17.9,27.3,6.5,5.8,15.8,5,503,50.3,0.4,2.7,0.7,0.6,1.6,0.5,62.5,14.9,13.3,36.2,11.4
2018,17126,RECM18,37,56U99-041,"RIL (Prot, Oil, YLD)",1,.,140,2,41,104.1,30.2,2033.2,393.5,342.3,34.2,213,185.3,18.5,25.9,5.9,5.6,14.6,4.1,456.8,45.7,0.4,2.6,0.6,0.6,1.5,0.4,65.8,15,14.2,37.1,10.4
2018,17127,RECM18,72,56U99-100,"RIL (Prot, Oil, YLD)",1,.,140,4,44,111.8,39.5,2657.1,419.7,365.1,36.5,207.2,180.3,18,26.6,6.4,5.7,15.2,4.5,484.2,48.4,0.4,2.7,0.6,0.6,1.5,0.5,63.4,15.2,13.6,36.2,10.7
2018,17128,RECM18,140,56U99-237,"RIL (Prot, Oil, YLD)",1,.,140,3,40,101.6,43.5,2922.1,407.1,354.2,35.4,211.4,183.9,18.4,26.2,6,5.5,14.9,4.4,471.7,47.2,0.4,2.6,0.6,0.6,1.5,0.4,64.4,14.7,13.5,36.6,10.8
2018,17129,RECM18,60,56U99-080,"RIL (Prot, Oil, YLD)",1,.,140,2,35,88.9,37.5,2519,407.5,354.5,35.5,207.1,180.2,18,26.4,6,5.6,15,4.3,470,47,0.4,2.6,0.6,0.6,1.5,0.4,64.8,14.7,13.7,36.8,10.6
2018,17131,RECM18,126,56U99-208,"RIL (Prot, Oil, YLD)",1,.,140,1,21,53.3,34.1,2296.2,404.4,351.8,35.2,218.5,190.1,19,26.5,6.1,5.7,15.1,4.3,472.2,47.2,0.4,2.7,0.6,0.6,1.5,0.4,65.5,15.1,14.1,37.3,10.6
2018,17133,RECM18,54,56U99-068,"RIL (Prot, Oil, YLD)",1,.,140,2,36,91.4,33.9,2280.4,422.9,367.9,36.8,217.6,189.3,18.9,27.5,6,5.6,15.6,4.3,493.3,49.3,0.4,2.8,0.6,0.6,1.6,0.4,65,14.2,13.2,36.9,10.2
2018,17134,RECM18,94,56U99-146,"RIL (Prot, Oil, YLD)",1,.,140,2,42,106.7,20.5,1375.5,419.1,364.6,36.5,211.1,183.7,18.4,26.8,6,5.5,15.4,4.7,485.5,48.5,0.4,2.7,0.6,0.6,1.5,0.5,63.9,14.3,13.1,36.7,11.2
2018,17135,RECM18,96,56U99-152,"RIL (Prot, Oil, YLD)",1,.,140,2,39,99.1,32.6,2193.4,419.3,364.8,36.5,205.9,179.1,17.9,27,6.2,5.7,15.5,4.4,483,48.3,0.4,2.7,0.6,0.6,1.6,0.4,64.4,14.8,13.6,37,10.5
2018,17136,RECM18,17,56U99-019,"RIL (Prot, Oil, YLD)",1,.,132,1,37,94,28.7,1929.6,425.8,370.4,37,210.2,182.9,18.3,27,6.2,5.7,15.4,4.7,492.8,49.3,0.4,2.7,0.6,0.6,1.5,0.5,63.4,14.6,13.4,36.2,11
2018,17137,RECM18,8,56U99-008,"RIL (Prot, Oil, YLD)",1,.,126,1,27,68.6,29.9,2013,406.7,353.8,35.4,215.2,187.2,18.7,26.3,6,5.6,15.2,4.6,473.2,47.3,0.4,2.6,0.6,0.6,1.5,0.5,64.7,14.8,13.8,37.4,11.3
2018,17138,RECM18,59,56U99-079,"RIL (Prot, Oil, YLD)",1,.,132,2,45,114.3,31.4,2111.2,413.5,359.7,36,220,191.4,19.1,26.6,6.2,5.6,15.2,4.5,483.6,48.4,0.4,2.7,0.6,0.6,1.5,0.5,64.3,15,13.5,36.8,10.9
2018,17139,RECM18,138,56U99-233,"RIL (Prot, Oil, YLD)",1,.,132,1,43,109.2,29.3,1973.6,422.1,367.2,36.7,222.5,193.6,19.4,27.4,6.4,5.8,15.6,4.5,495,49.5,0.4,2.7,0.6,0.6,1.6,0.5,64.9,15.2,13.7,37,10.7
2018,17140,RECM18,121,56U99-201,"RIL (Prot, Oil, YLD)",1,.,132,1,41,104.1,29.6,1987.6,433.8,377.4,37.7,219,190.5,19.1,28.4,6.9,6.2,15.9,4.6,506.8,50.7,0.4,2.8,0.7,0.6,1.6,0.5,65.5,15.9,14.3,36.7,10.6
2018,17141,RECM18,119,56U99-199,"RIL (Prot, Oil, YLD)",1,.,132,1,41,104.1,36.1,2429.4,410.5,357.1,35.7,226.1,196.7,19.7,26.9,6.1,5.7,15.3,4.2,483.2,48.3,0.4,2.7,0.6,0.6,1.5,0.4,65.5,14.9,13.9,37.3,10.2
2018,17142,RECM18,78,56U99-109,"RIL (Prot, Oil, YLD)",1,.,140,2,46,116.8,37.8,2543,443.1,385.5,38.5,202.6,176.3,17.6,27.6,6.7,6,16,4.9,508.7,50.9,0.4,2.8,0.7,0.6,1.6,0.5,62.3,15.1,13.5,36.1,11.1
2018,17143,RECM18,107,56U99-175,"RIL (Prot, Oil, YLD)",1,.,140,3,47,119.4,.,.,432.7,376.4,37.6,220.6,191.9,19.2,28,6.6,6,15.7,4.5,506.4,50.6,0.4,2.8,0.7,0.6,1.6,0.5,64.7,15.3,13.9,36.3,10.4
2018,17144,RECM18,62,56U99-082,"RIL (Prot, Oil, YLD)",2,.,140,3,43,109.2,56.7,3812.4,400.7,348.6,34.9,214.4,186.5,18.7,25.2,6.2,5.4,14.5,4.5,465.8,46.6,0.4,2.5,0.6,0.5,1.5,0.5,62.9,15.5,13.5,36.2,11.2
2018,17145,RECM18,68,56U99-095,"RIL (Prot, Oil, YLD)",2,.,126,3,44,111.8,36.1,2424.5,448.1,389.8,39,219.9,191.3,19.1,27.1,7.6,5.8,15.7,5.7,524,52.4,0.4,2.7,0.8,0.6,1.6,0.6,60.5,17,12.9,35,12.7
2018,17146,RECM18,98,56U99-155,"RIL (Prot, Oil, YLD)",2,.,140,3,46,116.8,50.9,3424.6,414.9,361,36.1,215.8,187.7,18.8,26.5,6.3,5.7,15.3,4.6,483,48.3,0.4,2.7,0.6,0.6,1.5,0.5,63.9,15.2,13.7,36.9,11.1
2018,17147,RECM18,23,56U99-026,"RIL (Prot, Oil, YLD)",2,.,130,2,42,106.7,43.2,2907.6,407.7,354.7,35.5,218.5,190.1,19,26.7,6.2,5.7,15.3,4.4,476,47.6,0.4,2.7,0.6,0.6,1.5,0.4,65.5,15.2,14,37.5,10.8
2018,17148,RECM18,99,56U99-157,"RIL (Prot, Oil, YLD)",2,.,140,4,48,121.9,47.8,3215.8,409.3,356.1,35.6,215.9,187.8,18.8,26.4,6.2,5.8,15.3,4.4,476.6,47.7,0.4,2.6,0.6,0.6,1.5,0.4,64.5,15.1,14.2,37.4,10.8
2018,17149,RECM18,105,56U99-168,"RIL (Prot, Oil, YLD)",2,.,140,4,48,121.9,47.8,3217.3,428.2,372.5,37.3,200.1,174.1,17.4,26.6,6.8,5.6,15.4,4.7,490.3,49,0.4,2.7,0.7,0.6,1.5,0.5,62.1,15.9,13.1,36,11
2018,17150,RECM18,27,56U99-030,"RIL (Prot, Oil, YLD)",2,.,140,4,53,134.6,32.4,2182.2,431.4,375.3,37.5,222.1,193.2,19.3,27.5,6.6,5.9,15.8,4.4,505.7,50.6,0.4,2.8,0.7,0.6,1.6,0.4,63.7,15.3,13.7,36.6,10.2
2018,17152,RECM18,91,56U99-137,"RIL (Prot, Oil, YLD)",2,.,140,5,41,104.1,56.3,3787.2,425.1,369.8,37,203.7,177.2,17.7,25.9,7.1,5.6,14.8,5.1,488.6,48.9,0.4,2.6,0.7,0.6,1.5,0.5,60.9,16.7,13.2,34.8,12
2018,17153,RECM18,30,56U99-034,"RIL (Prot, Oil, YLD)",2,.,126,3,46,116.8,29.2,1961.7,432.2,376,37.6,211.2,183.7,18.4,26.7,6.8,5.6,15.3,5,500.7,50.1,0.4,2.7,0.7,0.6,1.5,0.5,61.8,15.7,13,35.4,11.6
2018,17154,RECM18,56,56U99-071,"RIL (Prot, Oil, YLD)",2,.,132,2,43,109.2,37.5,2521.9,424.7,369.5,36.9,217.4,189.1,18.9,26.5,6.5,5.6,15.3,4.9,495.3,49.5,0.4,2.7,0.7,0.6,1.5,0.5,62.4,15.3,13.2,36,11.5
2018,17155,RECM18,129,56U99-216,"RIL (Prot, Oil, YLD)",2,.,140,2,46,116.8,43.9,2955.4,421.3,366.5,36.7,219.7,191.1,19.1,27.1,6.4,5.9,15.6,4.4,492.5,49.3,0.4,2.7,0.6,0.6,1.6,0.4,64.3,15.2,14,37,10.4
2018,17156,RECM18,116,56U99-189,"RIL (Prot, Oil, YLD)",2,.,126,3,51,129.5,37.5,2518.9,423.3,368.3,36.8,231.5,201.4,20.1,26.5,6.6,5.8,15.6,4.9,501.2,50.1,0.4,2.7,0.7,0.6,1.6,0.5,62.6,15.6,13.7,36.9,11.6
2018,17158,RECM18,89,56U99-135,"RIL (Prot, Oil, YLD)",2,.,130,2,30,76.2,31.6,2126.3,395.5,344.1,34.4,226.1,196.7,19.7,26,6,5.7,15,4.3,465.6,46.6,0.4,2.6,0.6,0.6,1.5,0.4,65.7,15.2,14.4,37.9,10.9
2018,17159,RECM18,45,56U99-052,"RIL (Prot, Oil, YLD)",2,.,126,2,45,114.3,41.9,2815.6,417.7,363.4,36.3,229.3,199.5,19.9,27,6.3,5.7,15.4,4.4,493.4,49.3,0.4,2.7,0.6,0.6,1.5,0.4,64.6,15.1,13.6,36.9,10.5
2018,17160,RECM18,22,56U99-025,"RIL (Prot, Oil, YLD)",2,.,132,2,40,101.6,49.6,3337.2,403.1,350.7,35.1,233.1,202.8,20.3,26.6,6.2,5.7,15,4.1,478.2,47.8,0.4,2.7,0.6,0.6,1.5,0.4,66,15.4,14.1,37.2,10.2
2018,17161,RECM18,53,56U99-067,"RIL (Prot, Oil, YLD)",2,.,126,3,48,121.9,37.7,2537.1,428.6,372.9,37.3,216.2,188.1,18.8,26.4,6.9,5.7,15.4,5.1,499.2,49.9,0.4,2.6,0.7,0.6,1.5,0.5,61.6,16.1,13.3,35.9,11.9
2018,17162,RECM18,142,56U99-242,"RIL (Prot, Oil, YLD)",2,.,132,1,33,83.8,47.8,3211.4,396.1,344.6,34.5,229.9,200,20,26.1,6,5.6,15,4.4,468.2,46.8,0.4,2.6,0.6,0.6,1.5,0.4,65.9,15.1,14.1,37.9,11.1
2018,17163,RECM18,124,56U99-206,"RIL (Prot, Oil, YLD)",2,.,140,1,39,99.1,40.4,2719,420,365.4,36.5,211.4,183.9,18.4,26.7,6.2,5.7,15.4,4.6,486.7,48.7,0.4,2.7,0.6,0.6,1.5,0.5,63.6,14.8,13.6,36.7,11
2018,17164,RECM18,26,56U99-029,"RIL (Prot, Oil, YLD)",2,.,132,3,37,94,36,2418,406.6,353.7,35.4,217.7,189.4,18.9,25.9,6.2,5.6,14.9,4.6,474.3,47.4,0.4,2.6,0.6,0.6,1.5,0.5,63.7,15.2,13.8,36.6,11.3
2018,17165,RECM18,37,56U99-041,"RIL (Prot, Oil, YLD)",2,.,126,2,41,104.1,22.5,1514.2,413.7,359.9,36,221.9,193.1,19.3,26.7,6.2,5.8,15.4,4.4,484.8,48.5,0.4,2.7,0.6,0.6,1.5,0.4,64.5,15,14,37.2,10.6
2018,17166,RECM18,50,56U99-057,"RIL (Prot, Oil, YLD)",2,.,140,2,43,109.2,39,2623.8,403,350.6,35.1,225.7,196.4,19.6,26.2,5.9,5.7,15,4.4,474.2,47.4,0.4,2.6,0.6,0.6,1.5,0.4,65,14.6,14.1,37.2,10.9
2018,17167,RECM18,135,56U99-227,"RIL (Prot, Oil, YLD)",2,.,140,1,36,91.4,40.8,2744.6,405.1,352.4,35.2,215.8,187.7,18.8,26.6,6,5.7,15.2,4.4,471.6,47.2,0.4,2.7,0.6,0.6,1.5,0.4,65.7,14.8,14.1,37.5,10.9
2018,17168,RECM18,70,56U99-097,"RIL (Prot, Oil, YLD)",2,.,130,1,30,76.2,30.2,2034.1,397.7,346,34.6,218.9,190.4,19,26.1,6.2,5.7,14.9,4.4,464.6,46.5,0.4,2.6,0.6,0.6,1.5,0.4,65.6,15.6,14.3,37.5,11.1
2018,17169,RECM18,46,56U99-053,"RIL (Prot, Oil, YLD)",2,.,132,1,38,96.5,30.4,2041.2,434,377.6,37.8,220.2,191.6,19.2,28,6.5,5.9,15.9,4.5,507.7,50.8,0.4,2.8,0.7,0.6,1.6,0.5,64.5,15,13.6,36.6,10.4
2018,17170,RECM18,136,56U99-228,"RIL (Prot, Oil, YLD)",2,.,140,1,40,101.6,36.3,2442.2,418.6,364.2,36.4,216.9,188.7,18.9,6.2,27.4,5.9,15.6,4.6,487.9,48.8,0.4,0.6,2.7,0.6,1.6,0.5,14.8,65.5,14.1,37.3,11
2018,17171,RECM18,107,56U99-175,"RIL (Prot, Oil, YLD)",2,.,140,1,41,104.1,33.2,2230.8,442,384.5,38.5,214.9,187,18.7,6.9,28.6,6.2,16.1,4.7,514.1,51.4,0.4,0.7,2.9,0.6,1.6,0.5,15.6,64.7,14,36.4,10.6
2018,17172,RECM18,114,56U99-185,"RIL (Prot, Oil, YLD)",2,.,140,1,29,73.7,38.1,2560.6,413.9,360.1,36,226.2,196.8,19.7,6.3,27,5.9,15.6,4.7,487.3,48.7,0.4,0.6,2.7,0.6,1.6,0.5,15.2,65.2,14.3,37.7,11.4
2018,17173,RECM18,127,56U99-211,"RIL (Prot, Oil, YLD)",2,.,140,1,41,104.1,14.8,994.4,426.2,370.8,37.1,215,187.1,18.7,6.4,26.9,5.7,15.6,5.1,495.8,49.6,0.4,0.6,2.7,0.6,1.6,0.5,15,63.1,13.4,36.6,12
2018,17174,RECM18,113,56U99-184,"RIL (Prot, Oil, YLD)",2,.,140,1,31,78.7,18.9,1274.3,425.1,369.8,37,218.9,190.4,19,6.3,26.8,5.7,15.5,5.1,496.6,49.7,0.4,0.6,2.7,0.6,1.6,0.5,14.8,63,13.4,36.5,12
2018,17175,RECM18,137,56U99-232,"RIL (Prot, Oil, YLD)",2,.,140,2,41,104.1,39.9,2680.4,411.9,358.4,35.8,220.8,192.1,19.2,6.4,26.4,5.6,15.3,4.8,482.1,48.2,0.4,0.6,2.6,0.6,1.5,0.5,15.5,64.1,13.6,37.1,11.7
2018,17176,RECM18,14,56U99-016,"RIL (Prot, Oil, YLD)",2,.,140,1,33,83.8,32,2149.2,432,375.8,37.6,209.2,182,18.2,6.6,27.4,5.9,15.9,5,499.4,49.9,0.4,0.7,2.7,0.6,1.6,0.5,15.3,63.4,13.7,36.8,11.6
2018,17177,RECM18,84,56U99-125,"RIL (Prot, Oil, YLD)",2,.,140,2,32,81.3,40.9,2749.8,426.8,371.3,37.1,203.7,177.2,17.7,6.6,26.9,5.7,15.8,5.1,490.5,49.1,0.4,0.7,2.7,0.6,1.6,0.5,15.5,63,13.4,37,11.9
2018,17178,RECM18,38,56U99-043,"RIL (Prot, Oil, YLD)",2,.,140,1,32,81.3,38,2554.6,419.2,364.7,36.5,222,193.1,19.3,6.4,27.2,5.9,15.6,4.7,491.3,49.1,0.4,0.6,2.7,0.6,1.6,0.5,15.3,64.9,14.1,37.2,11.2
2018,17179,RECM18,32,56U99-036,"RIL (Prot, Oil, YLD)",2,.,140,2,42,106.7,42.5,2859.4,393,341.9,34.2,222.3,193.4,19.3,6,26,5.8,14.9,4.5,460.8,46.1,0.4,0.6,2.6,0.6,1.5,0.5,15.3,66.2,14.8,37.9,11.5
2018,17180,RECM18,72,56U99-100,"RIL (Prot, Oil, YLD)",2,.,140,2,45,114.3,38,2554.6,419.3,364.8,36.5,216.4,188.3,18.8,6.5,26.8,5.9,15.6,4.9,488.5,48.8,0.4,0.7,2.7,0.6,1.6,0.5,15.5,63.9,14.1,37.2,11.7
2018,17181,RECM18,92,56U99-139,"RIL (Prot, Oil, YLD)",2,.,140,2,31,78.7,35.9,2413.3,416.9,362.7,36.3,222.1,193.2,19.3,6.3,27,5.7,15.6,4.7,488.7,48.9,0.4,0.6,2.7,0.6,1.6,0.5,15.1,64.8,13.7,37.4,11.3
2018,17182,RECM18,73,56U99-102,"RIL (Prot, Oil, YLD)",2,.,130,2,29,73.7,29.9,2012.9,414.1,360.3,36,222.8,193.8,19.4,6.3,26.2,5.6,15.3,5,485.8,48.6,0.4,0.6,2.6,0.6,1.5,0.5,15.2,63.3,13.5,36.9,12.1
2018,17183,RECM18,10,56U99-012,"RIL (Prot, Oil, YLD)",2,.,132,2,33,83.8,31.5,2118.6,422.9,367.9,36.8,218.5,190.1,19,6.2,26.7,5.7,15.6,5,493.8,49.4,0.4,0.6,2.7,0.6,1.6,0.5,14.7,63.1,13.5,36.9,11.8
2018,17184,RECM18,95,56U99-151,"RIL (Prot, Oil, YLD)",2,.,132,1,39,99.1,25.2,1697.7,441.5,384.1,38.4,211.7,184.2,18.4,6.9,27.1,5.9,16,5.5,511.8,51.2,0.4,0.7,2.7,0.6,1.6,0.6,15.6,61.4,13.4,36.2,12.5
2018,17185,RECM18,64,56U99-087,"RIL (Prot, Oil, YLD)",2,.,140,2,40,101.6,35,2356.7,421.1,366.4,36.6,210.8,183.4,18.3,6.5,26.4,5.7,15.6,5.1,487.6,48.8,0.4,0.7,2.6,0.6,1.6,0.5,15.4,62.7,13.5,37,12.1
2018,17186,RECM18,90,56U99-136,"RIL (Prot, Oil, YLD)",2,.,140,2,34,86.4,41.4,2785.3,414.8,360.9,36.1,216.1,188,18.8,6.4,26.4,5.7,15.3,5,483.1,48.3,0.4,0.6,2.6,0.6,1.5,0.5,15.4,63.6,13.7,36.9,12.1
2018,17187,RECM18,54,56U99-068,"RIL (Prot, Oil, YLD)",2,.,140,2,33,83.8,41.4,2781.9,412.6,359,35.9,223.5,194.4,19.4,6.3,26.7,5.8,15.3,4.7,484.4,48.4,0.4,0.6,2.7,0.6,1.5,0.5,15.3,64.7,14.1,37.1,11.4
2018,17188,RECM18,77,56U99-108,"RIL (Prot, Oil, YLD)",2,.,126,2,38,96.5,32.2,2168.3,420.8,366.1,36.6,233.8,203.4,20.3,6.4,27.5,5.9,15.6,4.5,499.5,50,0.4,0.6,2.8,0.6,1.6,0.5,15.2,65.4,14,37.1,10.7
2018,17189,RECM18,133,56U99-222,"RIL (Prot, Oil, YLD)",2,.,132,2,35,88.9,29.7,1997.8,432.7,376.4,37.6,229.3,199.5,19.9,6.6,28,6,15.9,4.7,511.2,51.1,0.4,0.7,2.8,0.6,1.6,0.5,15.3,64.7,13.9,36.7,10.9
2018,17190,RECM18,18,56U99-020,"RIL (Prot, Oil, YLD)",2,.,126,2,39,99.1,18.7,1255.8,465.2,404.7,40.5,205,178.4,17.8,7.4,28.1,6,16.4,5.9,535.4,53.5,0.5,0.7,2.8,0.6,1.6,0.6,15.9,60.4,12.9,35.3,12.7
